action,gbifID,datasetKey,license,occurrenceID,basisOfRecord,dateIdentified,decimalLatitude,decimalLongitude,country,countryCode,eventDate,year,kingdom,family,identifiedBy,institutionCode,collectionCode,catalogNumber,recordedBy,scientificName,typeStatus,recordedByID,identifiedByID,BIONOMIAcreatedBy,BIONOMIAcreatedByURI,BIONOMIAcreated
recorded,1701089907,5445131a-b491-44d8-9974-3ec52bde0c47,CC_BY_NC_4_0,,PRESERVED_SPECIMEN,,42.252801,11.100882,,IT,1886,,Plantae,Poaceae,,BIO-UNIPI,WIKITOS,34324,Levier et Sommier,Dactylis glomerata L. subsp. glomerata,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,1701089948,5445131a-b491-44d8-9974-3ec52bde0c47,CC_BY_NC_4_0,,PRESERVED_SPECIMEN,,42.381389,11.210556,,IT,1886,,Plantae,Poaceae,,BIO-UNIPI,WIKITOS,34330,Sommier et Levier,Dactylis glomerata L. subsp. glomerata,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,1701091376,5445131a-b491-44d8-9974-3ec52bde0c47,CC_BY_NC_4_0,,PRESERVED_SPECIMEN,,42.252801,11.100882,,IT,1886,,Plantae,Asteraceae,,BIO-UNIPI,WIKITOS,36371,Levier et Sommier,Dittrichia viscosa (L.) Greuter subsp. viscosa,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,1701093800,5445131a-b491-44d8-9974-3ec52bde0c47,CC_BY_NC_4_0,,PRESERVED_SPECIMEN,,42.411119,11.145667,,IT,1883,,Plantae,Thymelaeaceae,,BIO-UNIPI,WIKITOS,178484,Levier,Daphne gnidium L.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,1701093859,5445131a-b491-44d8-9974-3ec52bde0c47,CC_BY_NC_4_0,,PRESERVED_SPECIMEN,,42.411119,11.145667,,IT,1872,,Plantae,Thymelaeaceae,,BIO-UNIPI,WIKITOS,178483,Levier,Daphne gnidium L.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,1701093899,5445131a-b491-44d8-9974-3ec52bde0c47,CC_BY_NC_4_0,,PRESERVED_SPECIMEN,,42.411119,11.145667,,IT,1886,,Plantae,Thymelaeaceae,,BIO-UNIPI,WIKITOS,178512,Levier et Sommier,Daphne sericea Vahl,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,1701093933,5445131a-b491-44d8-9974-3ec52bde0c47,CC_BY_NC_4_0,,PRESERVED_SPECIMEN,,42.411119,11.145667,,IT,1886,,Plantae,Apiaceae,,BIO-UNIPI,WIKITOS,180442,Levier et Sommier,Daucus carota L. subsp. carota,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,1701093946,5445131a-b491-44d8-9974-3ec52bde0c47,CC_BY_NC_4_0,,PRESERVED_SPECIMEN,,42.411119,11.145667,,IT,1886,,Plantae,Apiaceae,,BIO-UNIPI,WIKITOS,180429,Levier,Daucus broteroi Ten.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,1701094062,5445131a-b491-44d8-9974-3ec52bde0c47,CC_BY_NC_4_0,,PRESERVED_SPECIMEN,,42.411119,11.145667,,IT,1886,,Plantae,Apiaceae,,BIO-UNIPI,WIKITOS,181445,Levier et Sommier,Daucus pumilus (L.) Hoffmanns. & Link,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,1701094119,5445131a-b491-44d8-9974-3ec52bde0c47,CC_BY_NC_4_0,,PRESERVED_SPECIMEN,,42.411119,11.145667,,IT,1886,,Plantae,Solanaceae,,BIO-UNIPI,WIKITOS,190005,Levier et Sommier,Datura stramonium L.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,1701094359,5445131a-b491-44d8-9974-3ec52bde0c47,CC_BY_NC_4_0,,PRESERVED_SPECIMEN,,42.411119,11.145667,,IT,1886,,Plantae,Poaceae,,BIO-UNIPI,WIKITOS,199666,Levier et Sommier,Dactylis glomerata L. subsp. glomerata,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,1701095232,5445131a-b491-44d8-9974-3ec52bde0c47,CC_BY_NC_4_0,,PRESERVED_SPECIMEN,,42.252801,11.100882,,IT,1886,,Plantae,Asteraceae,,BIO-UNIPI,WIKITOS,37385,Levier et Sommier,Erigeron bonariensis L.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,1701096129,5445131a-b491-44d8-9974-3ec52bde0c47,CC_BY_NC_4_0,,PRESERVED_SPECIMEN,,42.381389,11.210556,,IT,1886,,Plantae,Ericaceae,,BIO-UNIPI,WIKITOS,38395,Sommier et Levier,Erica multiflora L. subsp. multiflora,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,1701096153,5445131a-b491-44d8-9974-3ec52bde0c47,CC_BY_NC_4_0,,PRESERVED_SPECIMEN,,42.252801,11.100882,,IT,1886,,Plantae,Ericaceae,,BIO-UNIPI,WIKITOS,38379,Levier et Sommier,Erica multiflora L. subsp. multiflora,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,1701097118,5445131a-b491-44d8-9974-3ec52bde0c47,CC_BY_NC_4_0,,PRESERVED_SPECIMEN,,42.252801,11.100882,,IT,1886,,Plantae,Euphorbiaceae,,BIO-UNIPI,WIKITOS,39422,Levier et Sommier,Euphorbia dendroides L.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,1701097552,5445131a-b491-44d8-9974-3ec52bde0c47,CC_BY_NC_4_0,,PRESERVED_SPECIMEN,,42.252801,11.100882,,IT,1886,,Plantae,Euphorbiaceae,,BIO-UNIPI,WIKITOS,39771,Levier et Sommier,Euphorbia segetalis L.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,1701099953,5445131a-b491-44d8-9974-3ec52bde0c47,CC_BY_NC_4_0,,PRESERVED_SPECIMEN,,42.411119,11.145667,,IT,1873,,Plantae,Fabaceae,,BIO-UNIPI,WIKITOS,149642,Levier,Emerus major Mill. subsp. major,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,1701100026,5445131a-b491-44d8-9974-3ec52bde0c47,CC_BY_NC_4_0,,PRESERVED_SPECIMEN,,42.411119,11.145667,,IT,1886,,Plantae,Fabaceae,,BIO-UNIPI,WIKITOS,153998,Levier et Sommier,Ervilia hirsuta (L.) Opiz,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,1701100039,5445131a-b491-44d8-9974-3ec52bde0c47,CC_BY_NC_4_0,,PRESERVED_SPECIMEN,,42.411119,11.145667,,IT,1886,,Plantae,Equisetaceae,,BIO-UNIPI,WIKITOS,146924,Levier,Equisetum telmateia Ehrh.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,1701100119,5445131a-b491-44d8-9974-3ec52bde0c47,CC_BY_NC_4_0,,PRESERVED_SPECIMEN,,42.411119,11.145667,,IT,1886,,Plantae,Fabaceae,,BIO-UNIPI,WIKITOS,154029,Levier et Sommier,Ervum pubescens DC.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,1701100381,5445131a-b491-44d8-9974-3ec52bde0c47,CC_BY_NC_4_0,,PRESERVED_SPECIMEN,,42.411119,11.145667,,IT,1886,,Plantae,Geraniaceae,,BIO-UNIPI,WIKITOS,169958,Levier et Sommier,Erodium laciniatum (Cav.) Willd. subsp. laciniatum,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,1701100411,5445131a-b491-44d8-9974-3ec52bde0c47,CC_BY_NC_4_0,,PRESERVED_SPECIMEN,,42.411119,11.145667,,IT,1873,,Plantae,Euphorbiaceae,,BIO-UNIPI,WIKITOS,170446,Levier,Euphorbia exigua L. subsp. exigua,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,1701100440,5445131a-b491-44d8-9974-3ec52bde0c47,CC_BY_NC_4_0,,PRESERVED_SPECIMEN,,42.411119,11.145667,,IT,1886,,Plantae,Euphorbiaceae,,BIO-UNIPI,WIKITOS,170576,Levier et Sommier,Euphorbia spinosa L. subsp. spinosa,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,1701100473,5445131a-b491-44d8-9974-3ec52bde0c47,CC_BY_NC_4_0,,PRESERVED_SPECIMEN,,42.411119,11.145667,,IT,1886,,Plantae,Geraniaceae,,BIO-UNIPI,WIKITOS,169939,Levier et Sommier,Erodium ciconium (L.) L'Hér.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,1701100510,5445131a-b491-44d8-9974-3ec52bde0c47,CC_BY_NC_4_0,,PRESERVED_SPECIMEN,,42.411119,11.145667,,IT,1873,,Plantae,Euphorbiaceae,,BIO-UNIPI,WIKITOS,170553,Levier,Euphorbia hirsuta L.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,1701100515,5445131a-b491-44d8-9974-3ec52bde0c47,CC_BY_NC_4_0,,PRESERVED_SPECIMEN,,42.411119,11.145667,,IT,1886,,Plantae,Geraniaceae,,BIO-UNIPI,WIKITOS,169961,Levier et Sommier,Erodium malacoides (L.) L'Hér. subsp. malacoides,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,1701100518,5445131a-b491-44d8-9974-3ec52bde0c47,CC_BY_NC_4_0,,PRESERVED_SPECIMEN,,42.411119,11.145667,,IT,1886,,Plantae,Euphorbiaceae,,BIO-UNIPI,WIKITOS,170525,Levier et Sommier,Euphorbia segetalis L.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,1701100528,5445131a-b491-44d8-9974-3ec52bde0c47,CC_BY_NC_4_0,,PRESERVED_SPECIMEN,,42.411119,11.145667,,IT,1872,,Plantae,Euphorbiaceae,,BIO-UNIPI,WIKITOS,170551,Levier,Euphorbia hirsuta L.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,1701100557,5445131a-b491-44d8-9974-3ec52bde0c47,CC_BY_NC_4_0,,PRESERVED_SPECIMEN,,42.411119,11.145667,,IT,1886,,Plantae,Euphorbiaceae,,BIO-UNIPI,WIKITOS,170556,Levier et Sommier,Euphorbia hirsuta L.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,1701100789,5445131a-b491-44d8-9974-3ec52bde0c47,CC_BY_NC_4_0,,PRESERVED_SPECIMEN,,42.411119,11.145667,,IT,1873,,Plantae,Ericaceae,,BIO-UNIPI,WIKITOS,183697,Levier,Erica multiflora L. subsp. multiflora,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,1701101841,5445131a-b491-44d8-9974-3ec52bde0c47,CC_BY_NC_4_0,,PRESERVED_SPECIMEN,,42.411119,11.145667,,IT,1886,,Plantae,Poaceae,,BIO-UNIPI,WIKITOS,199676,Levier et Sommier,Thinopyrum acutum (DC.) Banfi,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,1701101933,5445131a-b491-44d8-9974-3ec52bde0c47,CC_BY_NC_4_0,,PRESERVED_SPECIMEN,,42.411119,11.145667,,IT,1886,,Plantae,Poaceae,,BIO-UNIPI,WIKITOS,199677,Levier et Sommier,Elymus repens (L.) Gould subsp. repens,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,1701101940,5445131a-b491-44d8-9974-3ec52bde0c47,CC_BY_NC_4_0,,PRESERVED_SPECIMEN,,42.411119,11.145667,,IT,1886,,Plantae,Orchidaceae,,BIO-UNIPI,WIKITOS,200269,Levier et Sommier,Epipactis helleborine (L.) Crantz,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,1701101992,5445131a-b491-44d8-9974-3ec52bde0c47,CC_BY_NC_4_0,,PRESERVED_SPECIMEN,,44.120065,10.673778,,IT,1887-08-27,,Plantae,Cyperaceae,,BIO-UNIPI,WIKITOS,201340,Levier,Eriophorum latifolium Hoppe,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,1701102012,5445131a-b491-44d8-9974-3ec52bde0c47,CC_BY_NC_4_0,,PRESERVED_SPECIMEN,,44.043327,10.838091,,IT,1880-07,,Plantae,Cyperaceae,,BIO-UNIPI,WIKITOS,201350,Levier,Eriophorum latifolium Hoppe,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,1701102950,5445131a-b491-44d8-9974-3ec52bde0c47,CC_BY_NC_4_0,,PRESERVED_SPECIMEN,,42.252801,11.100882,,IT,1886,,Plantae,Apiaceae,,BIO-UNIPI,WIKITOS,40603,Levier et Sommier,Anethum foeniculum L.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,1701103516,5445131a-b491-44d8-9974-3ec52bde0c47,CC_BY_NC_4_0,,PRESERVED_SPECIMEN,,42.381389,11.210556,,IT,1886,,Plantae,Cistaceae,,BIO-UNIPI,WIKITOS,41093,Sommier et Levier,Fumana arabica (L.) Spach,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,1701103546,5445131a-b491-44d8-9974-3ec52bde0c47,CC_BY_NC_4_0,,PRESERVED_SPECIMEN,,42.381389,11.210556,,IT,1886,,Plantae,Cistaceae,,BIO-UNIPI,WIKITOS,41150,Sommier et Levier,Fumana thymifolia (L.) Spach ex Webb,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,1701103597,5445131a-b491-44d8-9974-3ec52bde0c47,CC_BY_NC_4_0,,PRESERVED_SPECIMEN,,42.252801,11.100882,,IT,1886,,Plantae,Papaveraceae,,BIO-UNIPI,WIKITOS,41167,Levier et Sommier,Fumaria barnolae Sennen & Pau subsp. barnolae,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,1701103644,5445131a-b491-44d8-9974-3ec52bde0c47,CC_BY_NC_4_0,,PRESERVED_SPECIMEN,,42.252801,11.100882,,IT,1886,,Plantae,Papaveraceae,,BIO-UNIPI,WIKITOS,41189,Levier et Sommier,Fumaria barnolae Sennen & Pau subsp. barnolae,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,1701103962,5445131a-b491-44d8-9974-3ec52bde0c47,CC_BY_NC_4_0,,PRESERVED_SPECIMEN,,42.252801,11.100882,,IT,1886,,Plantae,Poaceae,,BIO-UNIPI,WIKITOS,84823,Levier et Sommier,Festuca ambigua Le Gall,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,1701104083,5445131a-b491-44d8-9974-3ec52bde0c47,CC_BY_NC_4_0,,PRESERVED_SPECIMEN,,42.381389,11.210556,,IT,1886,,Plantae,Poaceae,,BIO-UNIPI,WIKITOS,84830,Sommiert et Levier,Festuca ambigua Le Gall,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,1701104833,5445131a-b491-44d8-9974-3ec52bde0c47,CC_BY_NC_4_0,,PRESERVED_SPECIMEN,,42.411119,11.145667,,IT,1886,,Plantae,Papaveraceae,,BIO-UNIPI,WIKITOS,148456,Levier et Sommier,Fumaria capreolata L. subsp. capreolata,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,1701105236,5445131a-b491-44d8-9974-3ec52bde0c47,CC_BY_NC_4_0,,PRESERVED_SPECIMEN,,42.411119,11.145667,,IT,1873,,Plantae,Cistaceae,,BIO-UNIPI,WIKITOS,179696,Levier,Fumana thymifolia (L.) Spach ex Webb,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,1701105259,5445131a-b491-44d8-9974-3ec52bde0c47,CC_BY_NC_4_0,,PRESERVED_SPECIMEN,,42.411119,11.145667,,IT,1886,,Plantae,Cistaceae,,BIO-UNIPI,WIKITOS,178675,Levier et Sommier,Fumana laevipes (L.) Spach,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,1701105278,5445131a-b491-44d8-9974-3ec52bde0c47,CC_BY_NC_4_0,,PRESERVED_SPECIMEN,,42.411119,11.145667,,IT,1873,,Plantae,Cistaceae,,BIO-UNIPI,WIKITOS,178644,Levier,Fumana arabica (L.) Spach,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,1701105325,5445131a-b491-44d8-9974-3ec52bde0c47,CC_BY_NC_4_0,,PRESERVED_SPECIMEN,,42.411119,11.145667,,IT,1886,,Plantae,Cistaceae,,BIO-UNIPI,WIKITOS,178650,Levier et Sommier,Fumana arabica (L.) Spach,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,1701105376,5445131a-b491-44d8-9974-3ec52bde0c47,CC_BY_NC_4_0,,PRESERVED_SPECIMEN,,42.411119,11.145667,,IT,1886,,Plantae,Cistaceae,,BIO-UNIPI,WIKITOS,179705,Levier et Sommier,Fumana thymifolia (L.) Spach ex Webb,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,1701105760,5445131a-b491-44d8-9974-3ec52bde0c47,CC_BY_NC_4_0,,PRESERVED_SPECIMEN,,42.411119,11.145667,,IT,1886,,Plantae,Oleaceae,,BIO-UNIPI,WIKITOS,185816,Levier et Sommier,Fraxinus ornus L. subsp. ornus,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,1701105930,5445131a-b491-44d8-9974-3ec52bde0c47,CC_BY_NC_4_0,,PRESERVED_SPECIMEN,,42.411119,11.145667,,IT,1873,,Plantae,Asteraceae,,BIO-UNIPI,WIKITOS,197659,Levier,Filago pygmaea L.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,1701106740,5445131a-b491-44d8-9974-3ec52bde0c47,CC_BY_NC_4_0,,PRESERVED_SPECIMEN,,42.252801,11.100882,,IT,1886,,Plantae,Rubiaceae,,BIO-UNIPI,WIKITOS,41851,Levier et Sommier,Galium aparine L.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,1701106761,5445131a-b491-44d8-9974-3ec52bde0c47,CC_BY_NC_4_0,,PRESERVED_SPECIMEN,,42.381389,11.210556,,IT,1886,,Plantae,Rubiaceae,,BIO-UNIPI,WIKITOS,41964,Sommier et Levier,Galium corrudifolium Vill.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,1701107051,5445131a-b491-44d8-9974-3ec52bde0c47,CC_BY_NC_4_0,,PRESERVED_SPECIMEN,,42.252801,11.100882,,IT,1886,,Plantae,Rubiaceae,,BIO-UNIPI,WIKITOS,42255,Levier et Sommier,Galium spurium L.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,1701107121,5445131a-b491-44d8-9974-3ec52bde0c47,CC_BY_NC_4_0,,PRESERVED_SPECIMEN,,42.252801,11.100882,,IT,1886,,Plantae,Rubiaceae,,BIO-UNIPI,WIKITOS,42254,Levier et Sommier,Galium spurium L.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,1701107191,5445131a-b491-44d8-9974-3ec52bde0c47,CC_BY_NC_4_0,,PRESERVED_SPECIMEN,,42.252801,11.100882,,IT,1886,,Plantae,Poaceae,,BIO-UNIPI,WIKITOS,42367,Levier et Sommier,Gaudinia fragilis (L.) P.Beauv.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,1701108281,5445131a-b491-44d8-9974-3ec52bde0c47,CC_BY_NC_4_0,,PRESERVED_SPECIMEN,,42.381389,11.210556,,IT,1886,,Plantae,Geraniaceae,,BIO-UNIPI,WIKITOS,43374,Sommier et Levier,Geranium purpureum Vill.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,1701108431,5445131a-b491-44d8-9974-3ec52bde0c47,CC_BY_NC_4_0,,PRESERVED_SPECIMEN,,42.252801,11.100882,,IT,1886,,Plantae,Geraniaceae,,BIO-UNIPI,WIKITOS,43597,Levier et Sommier,Geranium rotundifolium L.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,1701108764,5445131a-b491-44d8-9974-3ec52bde0c47,CC_BY_NC_4_0,,PRESERVED_SPECIMEN,,42.252801,11.100882,,IT,1886,,Plantae,Papaveraceae,,BIO-UNIPI,WIKITOS,43945,Levier et Sommier,Glaucium flavum Crantz,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,1701108799,5445131a-b491-44d8-9974-3ec52bde0c47,CC_BY_NC_4_0,,PRESERVED_SPECIMEN,,42.381389,11.210556,,IT,1886,,Plantae,Plantaginaceae,,BIO-UNIPI,WIKITOS,44010,Sommier et Levier,Globularia alypum L.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,1701110493,5445131a-b491-44d8-9974-3ec52bde0c47,CC_BY_NC_4_0,,PRESERVED_SPECIMEN,,42.411119,11.145667,,IT,1886,,Plantae,Geraniaceae,,BIO-UNIPI,WIKITOS,169988,Levier et Sommier,Geranium purpureum Vill.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,1701110496,5445131a-b491-44d8-9974-3ec52bde0c47,CC_BY_NC_4_0,,PRESERVED_SPECIMEN,,42.411119,11.145667,,IT,1886,,Plantae,Geraniaceae,,BIO-UNIPI,WIKITOS,169981,Levier et Sommier,Geranium lanuginosum Lam.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,1701111310,5445131a-b491-44d8-9974-3ec52bde0c47,CC_BY_NC_4_0,,PRESERVED_SPECIMEN,,42.411119,11.145667,,IT,1886,,Plantae,Rubiaceae,,BIO-UNIPI,WIKITOS,187021,Levier et Sommier,Galium corrudifolium Vill.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,1701111348,5445131a-b491-44d8-9974-3ec52bde0c47,CC_BY_NC_4_0,,PRESERVED_SPECIMEN,,42.411119,11.145667,,IT,1886,,Plantae,Rubiaceae,,BIO-UNIPI,WIKITOS,187034,Levier et Sommier,Galium mollugo L.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,1701111547,5445131a-b491-44d8-9974-3ec52bde0c47,CC_BY_NC_4_0,,PRESERVED_SPECIMEN,,42.411119,11.145667,,IT,1886,,Plantae,Poaceae,,BIO-UNIPI,WIKITOS,199697,Levier et Sommier,Gaudinia fragilis (L.) P.Beauv.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,1701111557,5445131a-b491-44d8-9974-3ec52bde0c47,CC_BY_NC_4_0,,PRESERVED_SPECIMEN,,42.411119,11.145667,,IT,1886,,Plantae,Poaceae,,BIO-UNIPI,WIKITOS,199689,Levier et Sommier,Gastridium ventricosum (Gouan) Schinz & Thell.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,1701111638,5445131a-b491-44d8-9974-3ec52bde0c47,CC_BY_NC_4_0,,PRESERVED_SPECIMEN,,42.411119,11.145667,,IT,1886,,Plantae,Poaceae,,BIO-UNIPI,WIKITOS,199694,Levier et Sommier,Gastridium ventricosum (Gouan) Schinz & Thell.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,1701112455,5445131a-b491-44d8-9974-3ec52bde0c47,CC_BY_NC_4_0,,PRESERVED_SPECIMEN,,42.252801,11.100882,,IT,1886,,Plantae,Heliotropiaceae,,BIO-UNIPI,WIKITOS,44841,Levier et Sommier,Heliotropium europaeum L.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,1701113237,5445131a-b491-44d8-9974-3ec52bde0c47,CC_BY_NC_4_0,,PRESERVED_SPECIMEN,,42.252801,11.100882,,IT,1886,,Plantae,Poaceae,,BIO-UNIPI,WIKITOS,45664,Levier et Sommier,Hordeum murinum L. subsp. leporinum (Link) Arcang.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,1701114004,5445131a-b491-44d8-9974-3ec52bde0c47,CC_BY_NC_4_0,,PRESERVED_SPECIMEN,,42.381389,11.210556,,IT,1886,,Plantae,Asteraceae,,BIO-UNIPI,WIKITOS,46401,Sommier et Levier,Hypochaeris achyrophorus L.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,1701114217,5445131a-b491-44d8-9974-3ec52bde0c47,CC_BY_NC_4_0,,PRESERVED_SPECIMEN,,42.252801,11.100882,,IT,1886,,Plantae,Asteraceae,,BIO-UNIPI,WIKITOS,87789,Levier et Sommier,Helichrysum litoreum Guss.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,1701114499,5445131a-b491-44d8-9974-3ec52bde0c47,CC_BY_NC_4_0,,PRESERVED_SPECIMEN,,42.381389,11.210556,,IT,1886,,Plantae,Asteraceae,,BIO-UNIPI,WIKITOS,95002,Sommier et Levier,"Helichrysum italicum (Roth) G.Don subsp. pseudolitoreum (Fiori) Bacch., Brullo & Mossa",,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
recorded,1701115838,5445131a-b491-44d8-9974-3ec52bde0c47,CC_BY_NC_4_0,,PRESERVED_SPECIMEN,,42.411119,11.145667,,IT,1886,,Plantae,Ranunculaceae,,BIO-UNIPI,WIKITOS,148337,Levier et Sommier,Helleborus viridis L. subsp. bocconei (Ten.) Peruzzi,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:25 UTC
